reviewId,content,score,thumbsUpCount
716d5273-f0a4-42f0-ae8b-d7188a1be9c0,"be honest i love this app, even though a bit disappointed caused spin reward for 'pulsa' we cannot got 50% off for second transaction.",4,2
79ac668f-6759-4ea2-b411-66b3798145d2,Cannot login! Do you sure face recognition is the safe password instead of finger print?,1,1
72ae5d9c-7f2c-4b5a-a689-7f50f130e1ec,"I only use this for saving exchange money, but it seems this app not support payment on google play store.",3,1
3237d135-11a8-4eee-b735-59af01d76ec7,"for some reason i cant get cashback in my 2 last transaction and I decide to call the customer service. I found out about ""one user one device"" agreement after talking with the customer service. now I using my new phone, so I need to move my account to the new phone. And I found out that I cant get any promotion or cashback because I change my phone, and DANA says I need to use my old phone to get that or re-registration with new number, becasue the old number using by the old phone.",1,6
ed0896de-6b67-4aa6-b083-ae92f1c3e931,"dana asu, ga di acc premium... i wish i could give zero star",1,0
4fa5ab5d-bff1-4bd9-8c8c-6437a88e43ef,Quick settlement and cashout. Please go back with admin free and develop to be able curtomer to pay via QRIS from other e-wallet with interresting cashback as well. Tq,5,0
2f39a93b-de8c-43dd-b2ab-108c66cc320a,System is always busy when I tried to transfer. Paying a DANA QRIS is also almost always unavailable.,1,4
84a90a38-d64c-4ed3-9ff2-5bc0fc81352f,"I can't login to my account, always pop out 'system busy' I do nothing wrong, I do not root my device, realme 6pro",1,0
14036945-ab2a-4ba9-a4f8-bfc6c6671257,"Great as a wallet replacement but in several merchants we cannot use the card option and obligated to use the Dana money, then you need to top up first and again another e-payment where you have dormant cash.",4,2
6911d45b-fd02-4dac-9a41-7fb28901bc48,"secure, many discount and user friendly but, there is no info for top up taxsee, the admin charge was 18,500 IDR.",1,0
cc45c7ab-6645-45d1-99ef-b5e7de284be6,"Hello I can't open this application. asked for verification and finally stuck on the blue screen DANA logo, please fix the problem",1,0
a5a70825-3175-4285-ab9c-7cc13fb42e42,easy to use n plenty discount merchants. Continue to have better discount please for top up!!.,5,0
d2b55878-7305-4b6d-bef5-9b0a429e3001,"This application is detected as a potential Virus, thus resulting in auto uninstall the app. I'm using xiaomi black shark 3",3,0
06b13571-fe41-44e4-bfdc-6d5cf1f2eb20,overall is good,5,0
f59885e8-7edd-4af4-a607-ec34df342d94,"The app kept crashing, many features wont load, and worst of all i lost my money in here.",1,0
a1d262fe-567d-4799-8927-aa3f8cb0ba0c,Not sure what is wrong with this app earlier it use to work fine.Now the app doesn't want to open.I can't use my credits.,1,1
c2b4fd2f-6e8f-47aa-be30-5fe340f9264b,Force close after update,1,0
1508f9be-1338-49e8-813d-0beb4e084bc2,"Wth, i cannot login into my accout. Just bcs i switch the network and then automaticly logout. And now i even cannot login at all",1,1
aea2b388-1289-44df-af6c-4e8102952f8a,"Slow and Bad CS system, i have already send a complaint, but the answer like not responsible or dont answer anything and dont want do anything for it. Once again the app right now so slow",1,0
e872d987-7444-46f2-98ee-f89edf542541,"Very Bad. Only hv 2 or 3 chance on input your Pin. i'm on urgent to make a payment. and i forgot my PIN, then i got block. wth.. really worse..",1,1
26692e9c-4ada-4401-beaa-64e2f3b1ba80,"i have accidentally transfer twice to your virtual account, and there is no respon. i hope i can i give you zero star 2 weeks after, its solved. my money back to the dana wallet. its ok.",3,1
53508142-37b2-4c40-8ba5-2d19c2b43bf5,"As long as there are promotions, however long the queue and slacking the app are, people will use them",5,0
6865b43a-396e-4513-83e6-6e2ce14227d0,I CAN'T RESTART MY PIN FIX THIS MAN 🤬🤬🤬,1,0
d56c01dd-625d-4741-be77-bd0b91a4fb58,"All good, ncc app for save money",5,0
62886566-abe4-4192-9c5d-7d38109636ad,So far (been two days using it) so good coz there are so many good deals paying with Dana right now. Keep it up!,5,0
4e426f5e-4781-422c-9609-f6e20b6396a2,"fast, easy... nice cash back... BUT NOT POSSIBLE TO SPLIT PAYMENT (CASH AND CASHLESS TOGETHER) like others payments gateway.",3,0
7443f432-f8f6-4e6b-8c4f-8f76e0480c21,It's easy to use and to upgrade. I prefer this e-wallet rather than the others,5,0
3ab3271d-b3a1-4487-9167-78bbe50d1420,"Enjoyed the transaction experience, and would have it to be my regular online payment app.",5,0
b182c6ff-6779-403d-a44c-8353b5929434,Bad experiences > scams mobile recharge cashback > scams mobile recharge discount > overall feature just frontend cosmetic stamped into your button and do nothing else,1,0
918fc16e-6f5a-4ac3-aa5c-2020ea9bde09,It is easy and helpful. I like the free transfer to other bank accounts. Hopefully it will be forever.,5,4
d4993b87-82b7-46eb-885f-aa46f63a3251,"For me especially student who don't have bank account yet, it's so helpfull. But one thing that i want is please make transfer bank don't need any fee",4,0
0e8a5013-3e4b-4e49-8b8b-0439c3f09acf,Dana has holiday break on Sunday???,4,0
41a38146-fe7c-463b-b711-76d9247ca33b,"another ant financial Group fintech, very fast, very useful, the big 4 in Indonesia market. very good apps",5,0
b9ca365c-c7ca-4b7a-aeac-76da21d1cde2,"it's a good aps,, easy to use but unfortunately we can't use this aps to pay directly into most of online market aps 🥲",5,0
90a3a0c4-c49d-45d3-b867-ba2b7357f262,"Can't see may wallet, can't open inbox, can't check my history, horrible state to use at the moment",1,1
aba67763-46fb-4e83-bec0-339c4af5b916,req OTP super lama,1,0
58436acd-b924-438a-8a45-3764690e63ec,"Really nice app, it's easy to use, and many advantages from the features.",5,0
e2a77a32-ec00-4548-aca3-12b87e6f1293,easy to use but make sure the security is always intensive attention. Keep the promo,5,1
03855838-3e66-404b-8dd8-82002084fb2a,"I've been make a report about my balance got lost but it's been 6 months the problem wasn't solved yet, don't download this app guys.",1,0
92d7d4a0-e954-4f3b-b536-2391ca9d265c,Very easy to use. Sometimes they give me voucher to buy digital product.,5,0
61e250fb-7adc-460a-9686-f8cb7bb8d477,Great app. Multi function and easy to use. Sometimes error but still tolerable,5,2
5d609e3c-65e6-4587-9aef-f6a1e0e3a897,System busy error.,1,0
34e4c9dc-4f31-4ff0-b743-7c5c706968e6,"Love it, one of the best digital wallet A lot of promotions and discount vouchers",5,0
93054303-e0f2-4221-a70d-ff28bf0ad980,This application is lack of security system. There isn't authentications or pin to secure every time we open the application.,3,0
cc225081-6a2f-4ea4-bf5a-55f0ecc6c036,"It says too many request (OTP), while actually I haven't done anything yet. So, overall, can not be used.",1,2
8d4cd3a7-cd44-425a-a961-da998df9866c,"Low respon for refund process, and the digital assistant is not helping.",1,0
3b5bafad-d9c7-40f1-9e88-79dc59368ae9,"The otp has never sent to my number, even i tried many times. What's wrong with this app? It's annoying",1,0
ef9a8d0a-9438-4969-b026-a129e35a04b5,"Good method of payment but really bad app cuz it wasn't responsive enough, very unconvenient!",1,8
f8c9763c-f851-4569-b64d-93c3f6fdbc9a,"I lost my money, it was transfered to an account i don't know,, the customer service also suck, just a bot, no people i can talk",1,0
0da29f23-212e-48f7-b6ca-ff06be57e6b2,"Yes it's still free of charge, and I love the blue interface. Good job.",5,0
e5bd56fd-0441-4a14-b573-dd5195f8f62f,"my phone was detected by rooted devices, but actually it is not, I never root my device. please solve this problem.",2,2
7aac3895-7108-460f-bfa3-5b54112e0394,"Losing money from unknown transaction, been reporting but seems no further information . CS uncontactable, Live chat is not helping.",1,1
3381334a-d692-4856-9a85-71e875d656e2,"Easy to use, many promotional and discount, free transfer 10x.",5,0
78b8bf49-b043-4f4c-a30c-fe4205e36dc1,Great app! Effortless payment with tap! A lot of promos if you're lucky.,5,0
96f5a453-9259-4a4a-9a1b-d55f2c0cc4ac,Simple & practice top up balance or payment. Keep save our private data.,5,0
63ffaa13-35be-4e9b-b299-74f9ed644013,"When payed with qris, my transaction is succes, and my balance has been deducted. But merchant not got the payment",1,0
6e1202f0-f025-4908-be84-0706563f88ec,"Always failed to do any transaction inside the app, so all the money I top up here can't go anywhere",1,1
8ef12c6f-ce9f-4760-9bb4-28af82b24f61,"Very helpfull, my first intention was to pay for my tix id movie ticket, instead now i often pay for my daily expenses here, satisfied!",5,0
2a157f18-b9a2-49f9-9172-fd6c1409f147,Its very confused when I tried to use alwasy error system is busy...then I tried to updated but it always same problems...😓,1,1
0d14e329-89ba-493d-8a7f-a867c6dc2c71,"Good application. Very helping for everything such as billing payment, transfer, phone credits. Tks ya",5,1
c31a1c78-43b7-4b92-8a6f-3f9fe8e105be,"The app was great, but the customer service is one of the worst there is. No response after 27 hours and counting.",1,2
a6124619-1dc4-4d11-8c38-75d836e2b67e,"Your apps it is not very easy to use especially when to transer the money to bank account pleaseit easier or more simple like ovo or gojek thanks,",2,0
d7fdf451-cf0a-4d63-919b-6786398e19a8,idk why i can't login in the apps. It's keep saying system busy! Please i need to use the money in the apps but i can't !,1,1
d9ba6808-b09e-4cc2-822b-60379fe46926,"Premium always decline after 1 day premium accepted, that's make me strugling to transfer money bcs always need to request again and again",1,0
36e7ece8-ef17-4b10-8c2f-27db10d25d49,"God damn. This app, very usefull Maybe it will be perfect whe you put the biometric authentication into this app",5,0
450f38ac-7068-4aad-83fc-c6ab44ce53fb,"Trash, everytime I send money in big amount your apps always cannot send it. It's your way to hold money?",1,1
1100ace7-4b15-4263-bb4a-0dda4efaee9d,"Great e-wallet app, we need more places to top up the balance though.",5,0
d8bf0268-c152-4add-a6a7-913d7ee165b9,"Dana is not responding, can't verify email since I never receive any verification email once, poor update",1,0
69d31e1b-d6af-4c23-842f-e274067f386a,"You force the user to use the new ""easy feature"" when the current one is better anyway, what kind of update was that?",1,1
f1f05482-b0fd-42ee-a36e-fa0989bb7247,My money almost got stuck in this app! Please give us a reminder before you maintain the system!,3,0
adbc2f97-c418-432f-b6fb-9c4dc6e7c48e,"Its keep saying ""System are busy"" when i trying to login to my account and now my e money is stuck. Edit: it fixed thanks :)",5,3
364d5f17-913e-42e9-b31a-e6133ffda81f,"Pretty easy to use, as in you don't really need clear instructions to use it. Just be careful using it.",5,0
15ae114a-b055-494d-9f8f-1ff3b3be879c,"Have problem cant add card on 20th and the support replied on 25th with delete app and reinstall solution, if thats the standart then better dont have support at all",1,0
17c9572d-aedb-42ef-b49c-e1b27a777b6a,"Can't open app after top-up which is yesterday to pay something, CS didn't help much and didn't give solution either.",1,1
fbced4b4-c011-4e4a-8ae4-7516ea161977,"i love it! for so muchh because since i using dana, its makes me comfortable and enjoy for doing any transaction.",5,0
91a2a87e-4a3f-4490-b416-876744c7a367,It's even worse now:( I can't logging in it said system was busy.. talk about timing when i need dana the most.,1,1
b5641331-b5eb-4781-8737-978b470c5f93,"practically easy to use daily, give nice offer and discount also cash back more to make me give you 5 stars!",4,1
207251ba-1b6c-4080-98c9-977ac3f39ef5,"the apps it's so easy and useful, but it will be better if DANA gives more and lots of real time cashback",5,0
adb1cbc3-2af0-4892-9967-eb484b06f4fb,"Kok setelah update muncul tulisan ""We are detecting your phone is rooted"". Padahal hp saya ga pernah diroot. Pls fix it :'(",1,0
3cc99cc4-23cf-4099-aff0-90dddda25058,"Easy to use, mobile and user friendly, great app for payment! Love it!",5,0
64e3aefe-560b-408e-85e5-e3f1b1d5b983,"After update, i cant send money, lol 😅",2,0
dcd83763-8d4a-400b-8df7-9024216ced12,I reinstall dana cause can't login.. I did it until 3 times uninstall & reinstall but still can't login..,1,0
ad792cc4-d151-414d-a346-66e94f4cb22d,"Easy to use, have many options of transaction type, but sometimes I experiencing slow when opening the cashier page",5,1
722c0f43-fe29-4c81-98ee-e233384a30da,Keep continuous improvements..so we can easily get used this app and more protection if necessary..,5,0
cbfaa147-3b56-4125-ac8a-19e2864d2cfb,If the System is always busy how can i use it every single time i open the dana app the system is busy i rather use other electronic payment,1,0
c669b6d7-ac2e-4589-9c21-56a323620aff,sorry I have to uninstall this application because the developer does not provide solutions about application problems that cannot be run on rooted devices..,1,2
2f47efdf-c88a-4183-bbe2-38a75341fa33,"Covenient way to pay. No need to top-up, just link to cards directly.",5,0
7442220d-e0e1-49d1-9fc1-3aa0d134be27,"Transfer to Bank Account is free. Very User friendly. Many feature, from money transfer till mobile recharge.",5,0
858961ca-41f2-42ae-a251-d34a95745fc2,only able for top up but cannot use the balance for payment. It's no use at all...,1,0
20d206ba-d2ed-4e00-882d-e43763638e15,"I'm unable to use it, because it's detecting my phone as rooted, even though its NOT.",1,5
7032803c-9123-4758-931e-10b1f5c3b7ca,"uninstall. This doesn't make your payments easier, it just makes it more difficult.",1,0
c57b4d30-c612-4a1c-9df1-02a38c1bd77f,it is easy to store my money to DANA but very difficult to cashout my money. think first before use DANA.,1,6
ff87786f-891d-4e41-a3f2-c51fa940361e,what a very useful payment gateway platform. it helps me to ease every single transaction.,5,0
672dcb12-ef07-4ece-9687-3bb84e731f29,"Dana it's very helpful, escpecially for freelance like me. It's simple, easy to use and no admin fee 🤩",5,1
93e9d12b-b169-4db3-83bb-8a27dc46b761,"Really bad, I try to send money but always pending. It's so annoying.",1,0
96d189f3-0869-4d83-84f6-5da9098ed310,Very terrible customer service and low respond chat from the CS. Also the voucher sometimes not working.,1,1
7364e63d-ee59-4063-89e1-6d22a45edb98,"Not user friendly, especially on customer service support, Weird reason for unable upgrading premium dana.",1,2
8bff6d0b-868d-4515-8575-d38743ee7686,"why i can't transfer to the bank ?? and why now this application is running so slowly, the command ""force close"" must be issued first.",1,4
ba22977e-744e-4bd2-9f58-8a2a72f50906,"Thank you, I have already used my saved card. It's very good apps with smooth transaction of payment.",5,2
3cd71b5b-df79-4238-877a-7aa67eb4919f,"Easy to use, very convenient. I can pay my monthly bills just by using my thumbs.",5,1
56fc084f-957e-4fb1-baac-acc3fb527073,"Suddenly logged out and can't log in anymore, telling me to update but the apps already updated",1,2
aee6548d-a0ca-4bed-8e5e-a4d170622de4,"Delay transfer, for many hour waiting still can't transfer. So frustating af. Imma gonna unins this app after my dana money can get out from there 😌",1,0
cef79f1a-c61c-4008-9b21-dd108ca280da,"My 5 stars it's only for beginning, you may get another 5 stars if you add another fitur, especially top up by NFC.",5,0
40cfd9ed-2659-4014-bca2-ef3bade21393,"cant login suddenly!!! it says, ""you've been inactive for too long"". my last transaction is like last week",1,13
78b7d1ea-0704-4cb3-bc40-f92437a24ecf,it is very unsecure to save credit card ccv.. i rather to reinput ccv code on every credit card's purchasing method. Thanks,4,0
9235616f-a7ca-4bf5-ab8a-8b58f6cd487a,It's really slow in latest update and the notification sounds whenever I'm done with a transaction is annoying,1,2
0e38ee0a-4e73-4a26-8459-fc3041381a16,I cant install update . I still have balance inside the app . I hope they can fix this,1,1
d09f9f2f-5646-4f9f-8c8d-58495e12d58b,"The app is so laggy, can't do anything. It always says the server is busy.",1,0
e7e5665f-b0fe-4276-837d-f604f4ab21f1,"now this is good, but i feel less satisfied with A-Rewards, cant help to save money much and some of them has complicated t&c to understand",4,2
9a8ecaba-bcdf-4db6-b94d-5539410e7442,"Virtual wallet with so much merchandise, culinary,shoping, expedition,etc.easy use and able to transfer to the bank's accounts.",5,0
1def2f24-f5b7-4259-874b-43877c529966,I thought its good App but very useless.. im sorry to say that I try to make account but they always said busy busy and its kind annyoing,1,2
84cd87b6-6fe4-41aa-a0c2-c736f2e04bab,so far the apps looks simple and have potential to grow in the future but it needs to cooperate with many merchants,4,0
ab10c3af-47a3-42ea-9304-15ecc9596482,Such A Silly Apps My Money Is Stuck inside.need To Be a Premium Members But Not Easy to Upgrade Onto It. Been trying 4 times always failed.,1,0
ec59a7da-2ab7-414e-a453-f2334ac38954,"Great app, genuine from Indonesia.. free bank transfer up to 10 times is very helpfull.. thank you dana",5,0
2a30bda6-f604-49ed-90d7-1a205fa1eb6b,Free transfer to every accounts. So many cash back. And easy to operate.,5,0
b97bbd0c-a2f3-459b-a474-82089f3d01d4,"I love it, enjoy to use and get so many cashback Easy for payment, I can install all my debit and credit card here",5,0
47f752cb-db50-4c79-93d4-210863879ad5,good apps. you have to add another dana merchant in other cities. Another same aps are already this..,4,0
9fe3c093-1755-43ef-8b56-5156f1d7057b,"Easy payment, but I have 6-7 times continously got zonk during DANA spin. I said continously means designed to get Zonk.",3,0
2160cb28-072d-40b3-a4af-0d0857d82955,i cant sign in. it always say internet connection problem while the other apps are fine. please fix it,5,0
62a0cb96-db93-4105-a9d1-8012f7dae6b5,I've sent complaint to DANA by DIANA and email. But it's been 2 days and no responses. Please fix the issue that I can't login,2,0
7ac2229b-b82e-43ac-a4e8-fabd3aa1699c,Easy to use and can pay a variety number of things. This app makes my life easier,5,0
883bf4f1-e8ce-4a88-a85d-a6e979d9db6c,"idk what's the matter but sometimes when i try to open its page, its took a very long time to load",2,0
6c138f6a-685f-42bf-abda-3dda008fe6ce,"My money is gone, the app always stuck and error. CS is slow respon and give an irrelevant respond.",1,1
e004dcba-f076-450c-a7cb-0412cc30d9dd,"Very easy to use, a lot of very interesting promotional code and offering, i'm very happy to use this e-wallet",5,3
7395ec60-ca8c-4819-9531-988278a68274,From 5 to 1. Can't login. Didn't receive any OTP. System busy. Email WhatsApp call customer service = useless,1,5
d3ffcd48-86d4-4841-881f-b363f50cbccc,App is okay... but 74% discount promotion... absolute awesome... gotta add more promo like this... keep it up... 👍🏻👍🏻👍🏻,5,0
602e84ca-fee6-4fb3-b69d-8d4b4f09b902,"Really a bad services from CS, they didn't give any solution. My money stuck in pending process. So bad.",1,0
040aa4eb-3b11-4dd1-b039-d4d1e7442fa2,"Worst in problem handling, very slow response and transactions pending for a long time.",1,0
af60b0d9-320f-4b4f-b147-1a277b2babbd,"Cant login to my account, it said that i dont have internet connection, but in fact i can sent this review to google playstore!",1,0
b9637f4a-9317-49d5-a090-1bf2d674a5a4,After 2.10.0 update i can no longer open the apps. Stuck at loading screen,1,0
3bcb8f28-9ea0-4950-9839-935f9c91ff7a,"worst E-wallet i've ever used,i cant login from my account or something transaction to other app too much buggy and very bad cs service",1,0
cd7c8a88-64ab-423b-9ed2-500fc3b7a663,"Free transfer, real time transfer, best!! Please add more free transfer, bigger from current 10x times",5,0
cf655796-1bdf-44fa-bf7f-e65aed1a1576,"Always failed payment with a voucher, when you remove voucher then you can successfully pay, useless voucher",2,0
ca01971d-77ce-431c-8529-755bd7bf142e,"No problem as for now, loving it💪🏻 Update: been crashing and freezing lately. Update soon? 🤔",3,0
672d6a77-7111-450f-81ae-4932e22d82a8,"DON'T INSTALL DANA IF U DON'T WANT UR MONEY'S GONE. The customer service is really awful. I didn't get any response from CS. I don't know if i'll ever get my money back. I've sent email, wa and dm ig but got no response. What will happen to my money?! The staff hv time to update and post a story about their app on ig but they don't hv time to response my dm, email and wa. Please be responsible! Don't ignore people who lost their money bcs of this app!",1,0
d9502ae4-8713-4246-845b-8edf779e5df4,Thank for your best services. Keep it and improved it. Thank so much for various promo you offer.,5,0
50f7dd8c-9306-4ec5-ba23-883bc7bbe19d,"This 2.10.0 Version taking to long to respond. Stuck at loading homepage, cannot make transaction.",1,2
23f8d8b2-4783-4049-9725-28f17037601a,"One of my favorite e wallet ever. Beautiful interface & many events. Recommended wallet, keep it up devs👍",5,1
52326b62-185c-4ef0-8982-df7319201960,"Another e-wallet. Providing lot of benefits, esp cashback. Let's see if it is worthed",4,0
452fd687-5260-47c8-94a2-4f5a83921113,"Too many bugs, cannot change phone number, email verification failed but registered.",1,0
9f9e211b-ada3-487a-9640-e2fc5c9ce5ab,"Another good fintech app, easy to use adn will be better if t completely free with no premium or standard account",4,0
4fcfd640-32c4-4e09-867e-07516c2a4e54,"saving card always error, The CS never help me solve this problem, i contact the through email and wa, still no solution",3,1
3ae82eb0-3436-43ae-b88a-c288dbccbefe,"Great App, so useful n helpful ! I love this app because give a lot of promotion, discount , etc! Thanks !",5,0
9923e736-e5ba-4c71-ba4f-02e1605aa398,"Worst experience ever, suddenly i cant login to my account & always ask me to input phone number & pin.",1,1
e88b8190-5935-4d7e-acf3-fa47b3883f9a,it keeps saying network connection error when my connection is working fine on other apps.,2,1
18416d2a-689a-46dc-b50b-79a462d8e988,i really enjoy with dana. but it will be nicer if dana have direct share button menu from finished transaction,4,0
4d8b5c03-03e4-464b-b3b9-118f4b61d073,"It is easy to use. Free bank transfer limit is only 10 times, but it is ok.",4,0
9fdb67ca-29d2-4ccd-a559-3ad308596b17,"Good app, free transfer for bank. But unfortunately the promo not really have interested merchant",4,0
f4cfe014-9624-420a-97d1-cd33191043b1,when i use qris to pay. it won't scan the qr code and always showing that system is busy.,1,1
bec9fa98-c039-4162-b24b-697f57c69e4b,System busy. System error. Alway when login. Same same again. Not good.,1,1
d27005d4-f0ba-418e-a778-2182a27a34d6,"safe , fast and secure. but maybe making the asking for pin less frequent ?",5,1
5a187ef1-ed93-4488-bd3c-25c526444257,"Easy to use, fast transaction, awesome app. The future of wallet is DANA.",5,1
5b0b1428-a9e1-4a26-8e93-a4ee3b4a0eac,Mau log in masuk ke apps aja ga bisa... loading terus habis enter password... dont install it waste of time and energy...,1,1
10c342ad-5880-4cee-bc3d-51ac0cfb6216,So far so good. Make it easier for payment anywhere and anytime. Tq,5,0
0a93a693-26c5-4b74-b92e-9681759d8683,"very useful, easy to use and access. definitely going to use this on a long run^^",5,2
6dda68ba-0b39-4293-8407-e4020e113bc0,Why it's getting worse. There's no verification link sent to my email and laggy Ui please FIX the verification properly,2,1
181794b5-ecbf-44db-b3fc-dc9dad795874,I love this app! Very easy to use. Never had crash or force close.,5,1
d6056c05-3bba-4fe1-af60-9860578ba791,"it got easier to pay at various place, and I wish the developer will add feature to pay on Uber too",5,3
d6f7bd0c-6376-4e18-b75a-e799b0460410,apps tooks ages to operate!. to heavy for samsung note 10 ultra. maybe need samsung note 100000 ultra. also often crash,1,10
26bcda82-5610-4c6d-9b11-8c1456a4058e,"I can not login using my account, just stuck in PIN loading! please fix it, kinda annoying!",2,7
f101874a-8f38-44e5-90bd-25b8cad4ac29,"Cancelled my order with a voucher that i bought earlier The order successfully cancelled, while my voucher is gone Thanks, i'll stop using this app",1,0
10efe3ed-fea8-4916-90e9-f1153ffce3d5,"The system is so bad, it always shows ""system is busy"", I cannot log in",1,4
7d67954e-a7fa-477b-9dec-d8a5a74669c0,Transfer to Dana no charge then u can transfer from Dana to ur bank account with no charge (Dana Premium). I love this app so much!,5,0
7895b074-ce2b-4a53-87ec-ad213f04a502,The resolution center is not helping and the response for handling issue is not good.,4,2
497d754e-47fd-4dc9-b7a3-63ae05d1d589,"System unresponsive, bad server. Can't believe i used to getting with this app",1,0
13cb1bd6-c69e-42c0-abf3-893bf5f099ee,Update : Now is working fine and FAST for all My PAYMENT... Thank you Team for fixed the Apps... RECOMENDED E-WALLET for people who like everything in ONE HAND...🙏👍👍😊,5,12
a810c162-82a6-4f74-92d0-8267152cd017,"Using Dana is Fast and eficient of time.. keep up the good work... maybe more voucher for electric, water and steam wallet.. 👍👍👍",4,0
5e54bea0-428d-4f46-85c9-e00aef7a5ef4,"It took a very long time (and yet I can't access it) to load my entered PIN and go to DANA home panel, what happened?!",1,14
3ffdd6fe-6453-4e20-8582-145fcf244897,"Payment using qris takes too long to process and most of the time cancelled with ""system busy"" notification",2,1
db7294b4-0dbe-401a-b22e-0006d1fd50bd,"This app is so good, easy to use, simple transaction and nice design.",5,0
c601d4e1-b6c3-41e1-89b9-020559ecd63d,"Overall, it is good payment bank mobile app! But i can not verify my email to complete my profile",4,0
26a4b488-6522-402a-85c9-c1e2bd99e92c,"i did some top up but the saldo didnt change. after a second, the app close for no reason. 👎",1,2
801ad689-fc28-48d1-b2e3-a4260b786021,this application can still access to contacts even though it is not permitted on permissions settings,1,1
4e6770c6-4edb-4478-a0d9-059c72c7c9a4,"They have no system to change our phone number. if our phone number is missing, then we can't access our money.",1,28
ab7e5547-d6d5-4a18-8ca9-8a93356dc758,"System always buussy I cant transfer to permata bank! I already update, and twry install uninstaal still can't transfer!! Please fix it!",1,6
e099a465-90c7-4039-9fd0-1f3d20166c63,"Something's wrong can't open app on realme 6 pro , please fix it and i'll change the stars thanks",3,0
1a4171db-7692-4132-9e47-459eb2dca68a,"How to upload photos for Bussiness? I can't use ""Add Photo"" button. Fix that!",3,3
d75468f2-5a18-43ef-9eba-4ff6c7ca19a2,"too many complain in dana care and always full full and full, i think this good enough too see this app for going to where.",1,0
9fea8ae5-4266-4ebd-b986-ce40a82ee5d3,nearby merchant feature is LIT! saving new credit card is not always makes me happy but OK-ish,4,0
a9823701-7767-426e-8f1a-3d538fc18b30,best platform to buy data package n top up pulsa. so many discount n the discount is big,5,0
780fcfac-d9be-4302-9bcb-008196e8f5eb,"Im on android 10,this app not open up properly even after i updated. Only half way open.",1,2
d2e6f5d5-8a2b-4fce-9b75-d764566483e6,This application so helpful and useful for my cashless program. Easy way to pay all of things I have to do.,5,3
2a7a6100-57e4-413f-915d-a028091ee22e,this app is so heavy on the memory sometimes and doesn't run smoothly but overall its all good,3,0
e5028ec5-ad63-43b0-a240-cf046d6c929c,not really running well. seems laggy. ok to paid Credit Card & other monthly pay,4,0
fbea9d10-c9ef-47e1-bbfa-f6fa647c3d64,My money just gone when transfer with this app. Customer Service didnt have any solution. Bad application !,1,0
62c3e27e-3b30-4e3d-a412-f7d1f3322005,"Ask me to enter pin, after that it's just verifying and nothing happened Always like this. I can't even log in",1,0
8f2a649c-206e-47c2-b980-f56298b172bd,App suddenly stopped when open for the first time and login This issue happened in Android 11,1,1
9371a27b-f8f0-49be-8e7b-2724defd9fd0,"Need more than 24h to send money, always pending and pending and pending... too bad this app.",1,0
a3f647e1-be4c-4c6c-8a53-38aeb92f97f2,"So far so good, no major issue found during usage...keep the good work and give more discount",4,1
b945b8d5-7c94-4ce3-9daf-750f5eb44f46,"best app to receive and send money from abroad, but i hope the limit to receive the money is updated to bigger amount",5,1
3e225361-2275-4e8b-937c-d0d3ebf430e5,Transfer.money in seconds and it's free! Keep it that way. Love it..,5,0
40919a25-cc4b-4975-b593-07170f557ff7,Great UI & very user friendly. Keep up the good work dev! 😎🤙 P.S maybe could you guys add the night mode / dark mode?,5,0
555805ab-bb98-4f04-86b9-2f02577348ec,"great app! i like dana goals the most! but there's laging when using the app, so it cant works smoothly",4,0
a745b8fe-24f7-4b82-8835-54ccab269e1c,"I love the app since the first release, but the app always laggy and buggy, please fix it...",4,0
478f26a7-5e43-409f-9987-87b2285470f1,Fast and secure payment with lots of interesting promos inside. Love it so much,5,0
bd448d65-1dfa-40df-a9a7-f97b78f59215,"The apps keep not responding, my money still there, but the apps can't be open coz it's not responding to open 😡",1,2
72a47fec-e53d-4d7f-9e4f-37f4d0238723,love this app. very useful. keep is this way. love the transfer feature very helpful.,5,0
d42a2971-9d24-4070-8e49-8692f9b36338,Cannot login easily... Face recognition is not good. Really stressful to use this app currently.,3,10
e277e7c8-46e1-4261-b647-f20b19e9d1bb,"Terrible, very buggy. I spent two days just for login. Close for no reason.",1,0
8091a886-4d2d-49e1-803e-149315586867,Very fast & secure payment. Easy to find many merchants supported with this payment.,5,1
60450b3a-9cd2-4f70-bfd1-6db4ab55445b,"This is really helps my daily need (bill, recharge, etc) and solve in time of second only",5,0
068f0f5b-6fd8-4e4b-94eb-520b5b2fc604,"Nice UI, always have new features, and even now accepting steam payment, nice.",5,0
dcaa70fb-09bf-41fe-bcda-44a57e2e0c73,"Good... really enjoy free transfer fee to bank accounts, no worried, recommended app.",5,0
78b00668-3d3b-4b2e-8b8e-d69b36dfb87b,"superb app with lot off discount and cashback, free transfer fee to bank account.. keep it up!",5,0
80d9d9c4-dc85-400a-b713-17c9226771ac,Please add some fingerprint unlock to secure DANA apps. This would be awesome!,4,0
93dcd395-4069-45f0-b363-7e27167fa738,"I highly recommend this application, because it is very helpful, especially the affordable admin fees.",5,0
efdfbb30-1359-4d42-ba13-9c9df33f3745,i like this apps. it link with my debit card. i dont need inject money into this apps to pay.,5,0
a6e09707-11b1-425f-b52f-04048c98ee4f,The Apps is helpful but the upgrading process takes forever. Please use other ID than KTP/National ID,1,1
cc973cfa-3444-4342-bf21-ddbbff08eae9,"Can't opened it, not responding and always back to the screen I don't know why.",1,1
